Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
21,6627499,8,10,75,132,24,0,9.375,10.64944667,34,0,13.2,14.67272602,31.23350151,2.715956653,389852.8824,1063619.443,3256575,3,6627499,946785.5714,1579611.89,3299772,3,6626764,736307.1111,1405578.01,3256575,3,0,0,0,0,264,328,1.207091846,1.508864807,0,34,10.89473684,12.74055091,162.3216374,0,0,0,1,0,0,0,0,1,11.5,9.375,13.2,264,0,0,0,0,0,0,8,75,10,132,29200,227,4,32,0,0,0,0,0,0,0,0,FTP-Patator
21,6511621,8,10,70,132,23,0,8.75,9.779716619,34,0,13.2,14.67272602,31.02146148,2.764288646,383036.5294,1064350.103,3248697,3,6511621,930231.5714,1587097.074,3291903,4,6510958,723439.7778,1410206.581,3248697,3,0,0,0,0,264,328,1.228572732,1.535715915,0,34,10.63157895,12.50426828,156.3567251,0,0,0,1,0,0,0,0,1,11.22222222,8.75,13.2,264,0,0,0,0,0,0,8,70,10,132,29200,227,4,32,0,0,0,0,0,0,0,0,FTP-Patator
21,40,2,0,14,0,14,0,7,9.899494937,0,0,0,0,350000,50000,40,0,40,40,40,40,0,40,40,0,0,0,0,0,1,0,0,0,64,0,50000,0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14,7,0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,FTP-Patator
21,335,2,1,14,0,14,0,7,9.899494937,0,0,0,0,41791.04478,8955.223881,167.5,122.3294731,254,81,335,335,0,335,335,0,0,0,0,0,1,0,0,0,64,20,5970.149254,2985.074627,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,FTP-Patator
21,18,2,0,14,0,14,0,7,9.899494937,0,0,0,0,777777.7778,111111.1111,18,0,18,18,18,18,0,18,18,0,0,0,0,0,1,0,0,0,64,0,111111.1111,0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14,7,0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,FTP-Patator
21,349,2,1,14,0,14,0,7,9.899494937,0,0,0,0,40114.61318,8595.988539,174.5,139.3000359,273,76,349,349,0,349,349,0,0,0,0,0,1,0,0,0,64,20,5730.659026,2865.329513,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,FTP-Patator
21,9711548,9,15,104,188,23,0,11.55555556,9.275116052,34,0,12.53333333,14.54975045,30.0672972,2.471284701,422241.2174,1098758.339,3364590,2,6416918,802114.75,1486759.301,3408791,3,9711454,693675.2857,1356582.3,3364590,2,0,0,0,0,296,488,0.926731763,1.544552938,0,34,11.68,12.58213019,158.31,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,296,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
21,9715978,9,15,109,188,28,0,12.11111111,10.22795733,34,0,12.53333333,14.54975045,30.56820425,2.470157919,422433.8261,1098443.646,3374682,3,6422359,802794.875,1488381.636,3417193,3,9715821,693987.2143,1356085.654,3374682,3,0,0,0,0,296,488,0.92630922,1.5438487,0,34,11.88,12.82679487,164.5266667,0,0,0,1,0,0,0,0,1,12.375,12.11111111,12.53333333,296,0,0,0,0,0,0,9,109,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
21,9650536,9,15,102,188,22,0,11.33333333,8.93028555,34,0,12.53333333,14.54975045,30.05014437,2.486908499,419588.5217,1089683.458,3255366,3,6354905,794363.125,1468354.832,3213136,48,9650394,689313.8571,1345084.342,3255366,3,0,0,0,0,296,488,0.932590687,1.554317812,0,34,11.6,12.5,156.25,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
21,9669466,9,15,109,188,24,0,12.11111111,9.803627447,34,0,12.53333333,14.54975045,30.71524322,2.482039856,420411.5652,1092482.301,3261598,3,6365245,795655.625,1471113.142,3214324,3,9669415,690672.5,1348625.757,3261598,5,0,0,0,0,296,488,0.930764946,1.55127491,0,34,11.88,12.71586935,161.6933333,0,0,0,1,0,0,0,0,1,12.375,12.11111111,12.53333333,296,0,0,0,0,0,0,9,109,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
21,9674538,9,15,101,188,21,0,11.22222222,8.842762263,34,0,12.53333333,14.54975045,29.87222749,2.480738615,420632.087,1093163.899,3253574,4,6378348,797293.5,1474540.381,3223667,242,9674454,691032.4286,1349483.676,3253574,4,0,0,0,0,296,488,0.930276981,1.550461634,0,34,11.56,12.48025107,155.7566667,0,0,0,1,0,0,0,0,1,12.04166667,11.22222222,12.53333333,296,0,0,0,0,0,0,9,101,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
21,9679375,9,15,101,188,22,0,11.22222222,8.828615092,34,0,12.53333333,14.54975045,29.85729967,2.479498935,420842.3913,1093448.349,3263495,3,6374574,796821.75,1473355.528,3215699,251,9679318,691379.8571,1349797.358,3263495,3,0,0,0,0,296,488,0.9298121,1.549686834,0,34,11.56,12.47691201,155.6733333,0,0,0,1,0,0,0,0,1,12.04166667,11.22222222,12.53333333,296,0,0,0,0,0,0,9,101,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
88,640,7,4,440,358,220,0,62.85714286,107.349008,179,0,89.5,103.3456982,1246875,17187.5,64,135.557286,445,1,640,106.6666667,194.3251571,497,1,538,179.3333333,303.6862416,530,4,0,0,0,0,164,104,10937.5,6250,0,220,66.5,99.00183653,9801.363636,0,0,0,1,0,0,0,0,0,72.54545455,62.85714286,89.5,164,0,0,0,0,0,0,7,440,4,358,8192,2053,2,20,0,0,0,0,0,0,0,0,BENIGN
88,900,9,4,600,2944,300,0,66.66666667,132.2875656,1472,0,736,849.8595962,3937777.778,14444.44444,75,192.7952282,684,1,900,112.5,252.4112291,734,1,766,255.3333333,435.3232515,758,3,0,0,0,0,204,104,10000,4444.444444,0,1472,253.1428571,527.4342623,278186.9011,0,0,0,1,0,0,0,0,0,272.6153846,66.66666667,736,204,0,0,0,0,0,0,9,600,4,2944,8192,2053,2,20,0,0,0,0,0,0,0,0,BENIGN
88,1205,7,4,2776,2830,1388,0,396.5714286,677.2746506,1415,0,707.5,816.9506309,4652282.158,9128.630705,120.5,236.4333357,777,1,1205,200.8333333,397.058392,1008,1,927,309,491.6472313,876,1,0,0,0,0,164,104,5809.128631,3319.502075,0,1415,467.1666667,690.0989169,476236.5152,0,0,0,1,0,0,0,0,0,509.6363636,396.5714286,707.5,164,0,0,0,0,0,0,7,2776,4,2830,8192,2053,2,20,0,0,0,0,0,0,0,0,BENIGN
88,511,7,4,452,370,226,0,64.57142857,110.2767082,185,0,92.5,106.8097998,1608610.568,21526.41879,51.1,90.76765209,299,1,511,85.16666667,131.9005939,349,1,462,154,224.7198256,412,1,0,0,0,0,164,104,13698.63014,7827.78865,0,226,68.5,101.9335791,10390.45455,0,0,0,1,0,0,0,0,0,74.72727273,64.57142857,92.5,164,0,0,0,0,0,0,7,452,4,370,8192,2053,2,20,0,0,0,0,0,0,0,0,BENIGN
88,773,9,4,612,2944,306,0,68,134.9333169,1472,0,736,849.8595962,4600258.732,16817.59379,64.41666667,148.6982658,531,1,773,96.625,196.6657335,580,1,675,225,348.9011321,627,1,0,0,0,0,204,104,11642.94955,5174.644243,0,1472,254,527.5207615,278278.1538,0,0,0,1,0,0,0,0,0,273.5384615,68,736,204,0,0,0,0,0,0,9,612,4,2944,8192,2053,2,20,0,0,0,0,0,0,0,0,BENIGN
88,986,9,6,3100,3030,1550,0,344.4444444,683.4857554,1515,0,505,782.3426359,6217038.54,15212.98174,70.42857143,182.1084691,696,1,986,123.25,268.4142587,785,1,889,177.8,300.8308495,697,1,0,0,0,0,204,144,9127.789047,6085.192698,0,1550,383.125,685.4144124,469792.9167,0,0,0,1,0,0,0,0,0,408.6666667,344.4444444,505,204,0,0,0,0,0,0,9,3100,6,3030,8192,2053,2,20,0,0,0,0,0,0,0,0,BENIGN
88,935,9,6,3074,3010,1537,0,341.5555556,677.7532942,1505,0,501.6666667,777.1786581,6506951.872,16042.78075,66.78571429,187.3619199,714,1,935,116.875,281.5312403,811,1,859,171.8,308.5226086,714,2,0,0,0,0,204,144,9625.668449,6417.112299,0,1537,380.25,680.2620573,462756.4667,0,0,0,1,0,0,0,0,0,405.6,341.5555556,501.6666667,204,0,0,0,0,0,0,9,3074,6,3010,8192,2053,2,20,0,0,0,0,0,0,0,0,BENIGN
389,572849,15,12,4076,1020,1646,0,271.7333333,562.9358586,210,0,85,91.22200691,8895.887049,47.13283954,22032.65385,101642.2098,517763,2,572849,40917.78571,137973.1114,517763,2,572795,52072.27273,172091.1181,570946,3,0,0,0,0,324,264,26.18491086,20.94792869,0,1646,182,421.4131429,177589.037,0,0,0,1,0,0,0,0,0,188.7407407,271.7333333,85,324,0,0,0,0,0,0,15,4076,12,1020,8192,0,8,20,0,0,0,0,0,0,0,0,BENIGN
49193,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3000000,0.5,0.707106781,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,20,2000000,1000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,1,0,0,254,0,20,0,0,0,0,0,0,0,0,BENIGN
88,1075,9,9,3100,3030,1550,0,344.4444444,683.4857554,1515,0,336.6666667,668.052206,5702325.581,16744.18605,63.23529412,167.8878083,709,1,1075,134.375,255.3266465,762,1,1009,126.125,243.2573226,709,1,0,0,0,0,204,204,8372.093023,8372.093023,0,1550,322.6315789,641.9466238,412095.4678,0,0,0,1,0,0,0,0,1,340.5555556,344.4444444,336.6666667,204,0,0,0,0,0,0,9,3100,9,3030,8192,0,2,20,0,0,0,0,0,0,0,0,BENIGN
88,2687,9,6,3074,3010,1537,0,341.5555556,677.7532942,1505,0,501.6666667,777.1786581,2264235.207,5582.433941,191.9285714,423.9485572,1505,3,2687,335.875,542.269421,1505,3,1091,218.2,322.4921704,730,4,0,0,0,0,204,144,3349.460365,2232.973576,0,1537,380.25,680.2620573,462756.4667,0,0,0,1,0,0,0,0,0,405.6,341.5555556,501.6666667,204,0,0,0,0,0,0,9,3074,6,3010,8192,2053,2,20,0,0,0,0,0,0,0,0,BENIGN
135,14263712,21,12,1664,1784,168,0,79.23809524,85.18797143,268,0,148.6666667,84.88423489,241.7323064,2.313563258,445741,1978382.148,11100000,1,14300000,713185.6,2487010.106,11100000,1,3124260,284023.6364,663060.7968,2017717,4,0,0,0,0,444,264,1.472267528,0.84129573,0,268,101.4117647,90.75512095,8236.491979,0,0,0,1,0,0,0,0,0,104.4848485,79.23809524,148.6666667,444,0,0,0,0,0,0,21,1664,12,1784,8192,2050,10,20,0,0,0,0,0,0,0,0,BENIGN
49671,14257993,11,6,2378,2160,968,0,216.1818182,381.7917805,952,0,360,462.1203306,318.2776145,1.192313673,891124.5625,3549720.687,14200000,2,14300000,1425799.3,4489301.086,14200000,2,975,195,299.4052438,721,3,0,0,0,0,244,144,0.771497082,0.42081659,0,968,252.1111111,396.5309704,157236.8105,0,0,0,1,0,0,0,0,0,266.9411765,216.1818182,360,244,0,0,0,0,0,0,11,2378,6,2160,8192,2049,4,20,0,0,0,0,0,0,0,0,BENIGN
135,68,1,3,0,0,0,0,0,0,0,0,0,0,0,58823.52941,22.66666667,34.96188401,63,1,0,0,0,0,0,5,2.5,2.121320344,4,1,0,0,0,0,20,60,14705.88235,44117.64706,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,20,0,0,0,0,0,0,1,0,3,0,253,2050,0,20,0,0,0,0,0,0,0,0,BENIGN
49671,58,1,3,0,0,0,0,0,0,0,0,0,0,0,68965.51724,19.33333333,30.08875759,54,0,0,0,0,0,0,4,2,2.828427125,4,0,0,0,0,0,20,60,17241.37931,51724.13793,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,20,0,0,0,0,0,0,1,0,3,0,252,2049,0,20,0,0,0,0,0,0,0,0,BENIGN
