Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
22,591,2,1,8,2,6,2,4,2.828427125,2,2,2,0,16920.47377,5076.142132,295.5,260.9224023,480,111,591,591,0,591,591,0,0,0,0,0,0,0,0,0,44,24,3384.094755,1692.047377,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
21,593,2,1,8,2,6,2,4,2.828427125,2,2,2,0,16863.40641,5059.021922,296.5,327.3904397,528,65,593,593,0,593,593,0,0,0,0,0,0,0,0,0,44,24,3372.681282,1686.340641,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
443,94,1,1,2,6,2,2,2,0,6,6,6,0,85106.38298,21276.59574,94,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,10638.29787,10638.29787,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
443,97,1,1,2,6,2,2,2,0,6,6,6,0,82474.2268,20618.5567,97,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,10309.27835,10309.27835,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
444,124,1,1,2,6,2,2,2,0,6,6,6,0,64516.12903,16129.03226,124,0,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,8064.516129,8064.516129,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
443,89,1,1,2,6,2,2,2,0,6,6,6,0,89887.64045,22471.91011,89,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,11235.95506,11235.95506,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
80,818,2,1,8,2,6,2,4,2.828427125,2,2,2,0,12224.93888,3667.481663,409,444.0630586,723,95,818,818,0,818,818,0,0,0,0,0,0,0,0,0,44,24,2444.987775,1222.493888,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
444,121,1,1,2,6,2,2,2,0,6,6,6,0,66115.70248,16528.92562,121,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,8264.46281,8264.46281,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
443,71,1,1,2,6,2,2,2,0,6,6,6,0,112676.0563,28169.01408,71,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,14084.50704,14084.50704,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
22,625,2,1,8,2,6,2,4,2.828427125,2,2,2,0,16000,4800,312.5,249.6086938,489,136,625,625,0,625,625,0,0,0,0,0,0,0,0,0,44,24,3200,1600,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
21,648,2,1,8,2,6,2,4,2.828427125,2,2,2,0,15432.09877,4629.62963,324,360.6244584,579,69,648,648,0,648,648,0,0,0,0,0,0,0,0,0,44,24,3086.419753,1543.209877,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
22,699,2,1,8,2,6,2,4,2.828427125,2,2,2,0,14306.15165,4291.845494,349.5,318.9051583,575,124,699,699,0,699,699,0,0,0,0,0,0,0,0,0,44,24,2861.230329,1430.615165,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
21,740,2,1,8,2,6,2,4,2.828427125,2,2,2,0,13513.51351,4054.054054,370,292.7422074,577,163,740,740,0,740,740,0,0,0,0,0,0,0,0,0,44,24,2702.702703,1351.351351,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
80,598,2,1,8,2,6,2,4,2.828427125,2,2,2,0,16722.40803,5016.722408,299,244.6589463,472,126,598,598,0,598,598,0,0,0,0,0,0,0,0,0,44,24,3344.481605,1672.240803,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
443,54,1,1,2,6,2,2,2,0,6,6,6,0,148148.1481,37037.03704,54,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
22,1266342,41,44,2664,6954,456,0,64.97560976,109.864573,976,0,158.0454545,312.6752498,7595.10464,67.12246771,15075.5,104051.3997,948537,0,1266342,31658.55,159355.2595,996324,2,317671,7387.697674,19636.44809,104616,1,0,0,0,0,1328,1424,32.37671972,34.74574799,0,976,111.8372093,239.6868477,57449.78495,0,0,0,1,0,0,0,0,1,113.1529412,64.97560976,158.0454545,1328,0,0,0,0,0,0,41,2664,44,6954,29200,243,24,32,0,0,0,0,0,0,0,0,BENIGN
22,1319353,41,44,2664,6954,456,0,64.97560976,109.864573,976,0,158.0454545,312.6752498,7289.93681,64.42551766,15706.58333,104861.8701,955790,1,1319353,32983.825,159247.9008,996423,1,363429,8451.837209,21337.26261,104815,1,0,0,0,0,1328,1424,31.07583793,33.34967973,0,976,111.8372093,239.6868477,57449.78495,0,0,0,1,0,0,0,0,1,113.1529412,64.97560976,158.0454545,1328,0,0,0,0,0,0,41,2664,44,6954,29200,243,24,32,0,0,0,0,0,0,0,0,BENIGN
22,160,1,1,0,0,0,0,0,0,0,0,0,0,0,12500,160,0,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6250,6250,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0,0,0,0,0,0,0,0,BENIGN
22,1303488,41,42,2728,6634,456,0,66.53658537,110.1299454,976,0,157.952381,319.1214275,7182.267884,63.6753081,15896.19512,106554.899,956551,0,1303488,32587.2,160397.0499,997357,1,346851,8459.780488,23962.23892,138295,0,0,0,0,0,1328,1360,31.45406785,32.22124024,0,976,111.452381,241.6427915,58391.23867,0,0,0,1,0,0,0,0,1,112.7951807,66.53658537,157.952381,1328,0,0,0,0,0,0,41,2728,42,6634,29200,243,24,32,0,0,0,0,0,0,0,0,BENIGN
35396,77,1,2,0,0,0,0,0,0,0,0,0,0,0,38961.03896,38.5,14.8492424,49,28,0,0,0,0,0,49,49,0,49,49,0,0,0,0,32,64,12987.01299,25974.02597,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0,0,0,0,0,0,0,0,BENIGN
22,244,1,1,0,0,0,0,0,0,0,0,0,0,0,8196.721311,244,0,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4098.360656,4098.360656,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0,0,0,0,0,0,0,0,BENIGN
22,1307239,41,40,2728,6634,456,0,66.53658537,110.1299454,976,0,165.85,325.1423791,7161.659039,61.96265564,16340.4875,107311.8787,956263,0,1307239,32680.975,159066.9939,997887,1,350863,8996.487179,20369.77643,87521,1,0,0,0,0,1328,1296,31.36381335,30.59884229,0,976,114.1707317,243.964772,59518.81,0,0,0,1,0,0,0,0,0,115.5802469,66.53658537,165.85,1328,0,0,0,0,0,0,41,2728,40,6634,29200,243,24,32,0,0,0,0,0,0,0,0,BENIGN
60058,82,1,2,0,0,0,0,0,0,0,0,0,0,0,36585.36585,41,11.3137085,49,33,0,0,0,0,0,49,49,0,49,49,0,0,0,0,32,64,12195.12195,24390.2439,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0,0,0,0,0,0,0,0,BENIGN
22,171,1,1,0,0,0,0,0,0,0,0,0,0,0,11695.90643,171,0,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5847.953216,5847.953216,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0,0,0,0,0,0,0,0,BENIGN
22,210,1,1,0,0,0,0,0,0,0,0,0,0,0,9523.809524,210,0,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4761.904762,4761.904762,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0,0,0,0,0,0,0,0,BENIGN
60060,75,1,2,0,0,0,0,0,0,0,0,0,0,0,40000,37.5,14.8492424,48,27,0,0,0,0,0,48,48,0,48,48,0,0,0,0,32,64,13333.33333,26666.66667,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0,0,0,0,0,0,0,0,BENIGN
35398,77,1,2,0,0,0,0,0,0,0,0,0,0,0,38961.03896,38.5,13.43502884,48,29,0,0,0,0,0,48,48,0,48,48,0,0,0,0,32,64,12987.01299,25974.02597,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0,0,0,0,0,0,0,0,BENIGN
52320,2,2,0,2071,0,2065,6,1035.5,1455.932862,0,0,0,0,1040000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,1,0,0,0,40,0,1000000,0,6,2065,1378.666667,1188.764204,1413160.333,0,1,0,0,1,0,0,0,0,2068,1035.5,0,40,0,0,0,0,0,0,2,2071,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
52320,27701,15,6,18467,24,2920,0,1231.133333,1054.492489,6,0,4,3.098386677,667521.0281,758.0953756,1385.05,5021.180418,22149,1,27701,1978.642857,5966.126957,22149,1,22437,4487.4,9942.670532,22273,2,0,0,0,0,324,144,541.4966969,216.5986787,0,2920,840.5,1041.088247,1083864.738,0,0,0,1,0,0,0,0,0,880.5238095,1231.133333,4,324,0,0,0,0,0,0,15,18467,6,24,8192,357,13,20,0,0,0,0,0,0,0,0,BENIGN
21,152547,19,25,206,480,43,0,10.84210526,11.90360897,51,0,19.2,14.20387271,4496.974703,288.4356952,3547.604651,13902.31648,78771,1,152541,8474.5,28610.66811,120102,3,152408,6350.333333,18298.27859,78771,1,0,0,0,0,404,524,124.5517775,163.8839177,0,51,15.24444444,13.8040764,190.5525253,0,0,0,1,0,0,0,0,1,15.59090909,10.84210526,19.2,404,0,0,0,0,0,0,19,206,25,480,8192,229,17,20,0,0,0,0,0,0,0,0,BENIGN
